transaction_id,customer_id,product_id,product_name,transaction_date,experiment_condition,referring_channel,region_code,referral_discount,avg_income,churn_rate,brand_affinity_score,price_sensitivity,quality_orientation,aesthetic_importance,retail_price,cogs,review_star,review_text
T0002828,C00773,PRO_CLASSIC,Aura Pro Classic,2024-02-07,Control,Direct,MW,0,84429,0.22,4,Low,High,Med,1200,480,,
T0002810,C00768,GO_MAX,Aura Go Max,2024-02-07,Influencer,Affiliate,W,0,67094,0.09,4,Med,Med,High,320,211.2,,
T0002455,C00672,GO_ACTIVE,Aura Go Active,2024-02-08,Control,Social,NE,0,70462,0.09,3,Med,Med,High,280,193.2,,
T0004817,C01310,GO_AIR,Aura Go Air,2024-02-08,Influencer,Direct,W,0,67319,0.09,4,Med,Med,High,180,126,,
T0004817,C01310,GO_AIR,Aura Go Air,2024-02-08,Influencer,Direct,W,0,67319,0.09,4,Med,Med,High,180,126,,
T0004817,C01310,GO_ACTIVE,Aura Go Active,2024-02-08,Influencer,Direct,W,0,67319,0.09,4,Med,Med,High,280,193.2,,
T0002112,C00568,GO_MAX,Aura Go Max,2024-02-08,Influencer,Social,SE,0,44208,0.18,3,High,Med,Med,320,211.2,,
T0002212,C00594,GO_MAX,Aura Go Max,2024-02-08,Control,Search,MW,0,48885,0.20,3,High,Med,Med,320,211.2,,
T0000240,C00064,GO_ACTIVE,Aura Go Active,2024-02-08,Professional,Email,SE,0,48126,0.18,3,High,Med,Med,280,193.2,,
T0001580,C00428,GO_PLUS,Aura Go Plus,2024-02-09,Influencer,Social,MW,0,61466,0.06,4,Med,Med,Med,260,174.2,,
T0001580,C00428,PRO_X,Aura Pro X,2024-02-09,Influencer,Social,MW,0,61466,0.06,4,Med,Med,Med,1400,560,,
T0004617,C01244,GO_LITE,Aura Go Lite,2024-02-09,Influencer,Search,NE,1,63586,0.08,4,Med,Med,High,220,149.6,,
T0000601,C00173,GO_LITE,Aura Go Lite,2024-02-09,Influencer,Search,EU,0,52766,0.19,3,High,Med,Med,220,149.6,4.13,Solid value for money; looks sleek and gets the job done.
T0004753,C01293,GO_AIR,Aura Go Air,2024-02-09,Influencer,ReviewSite,SW,0,48394,0.19,3,High,Med,Med,180,126,,
T0003286,C00897,GO_ACTIVE,Aura Go Active,2024-02-10,Influencer,Search,NE,0,50015,0.19,3,High,Med,Med,280,193.2,3.85,Solid value for money; looks sleek and gets the job done.
T0003286,C00897,GO_ACTIVE,Aura Go Active,2024-02-10,Influencer,Search,NE,0,50015,0.19,3,High,Med,Med,280,193.2,,
T0005381,C01459,PRO_STUDIO,Aura Pro Studio,2024-02-10,Professional,Search,SE,0,88071,0.23,4,Low,High,Med,1500,600,4.86,Soundstage is airy and natural; micro-detail retrieval is exceptional.
T0002368,C00643,GO_ACTIVE,Aura Go Active,2024-02-10,Professional,Search,W,0,88703,0.23,5,Low,High,Med,280,193.2,3.05,Bass sounds boomy with recessed mids; lacks clarity and nuance.
T0003927,C01064,GO_MAX,Aura Go Max,2024-02-10,Control,Direct,NE,0,48354,0.18,3,High,Med,Med,320,211.2,,
T0002368,C00643,PRO_CLASSIC,Aura Pro Classic,2024-02-10,Professional,Search,W,0,88703,0.23,5,Low,High,Med,1200,480,4.87,"Build quality is superb, comfort is solid for long sessions, imaging is precise."
T0005381,C01459,PRO_X,Aura Pro X,2024-02-10,Professional,Search,SE,0,88071,0.23,4,Low,High,Med,1400,560,,
T0005381,C01459,GO_AIR,Aura Go Air,2024-02-10,Professional,Search,SE,0,88071,0.23,4,Low,High,Med,180,126,2.44,"Noise cancellation is fine, but timbre and resolution fall short."
T0000604,C00174,PRO_STUDIO,Aura Pro Studio,2024-02-11,Influencer,Email,W,0,89765,0.22,4,Low,High,Med,1500,600,,
T0000604,C00174,PRO_CLASSIC,Aura Pro Classic,2024-02-11,Influencer,Email,W,0,89765,0.22,4,Low,High,Med,1200,480,,
T0000604,C00174,PRO_STUDIO,Aura Pro Studio,2024-02-11,Influencer,Email,W,0,89765,0.22,4,Low,High,Med,1500,600,4.56,"Build quality is superb, comfort is solid for long sessions, imaging is precise."
T0003557,C00976,GO_ACTIVE,Aura Go Active,2024-02-11,Control,Social,EU,0,48075,0.16,3,High,Med,Med,280,193.2,3.18,Easy pairing and decent ANC; wish the sound had a bit more punch.
T0002506,C00688,GO_AIR,Aura Go Air,2024-02-11,Professional,Direct,W,0,48778,0.18,3,High,Med,High,180,126,4.27,Very comfy with great battery life; sound is fine for commuting.
T0005149,C01402,PRO_CLASSIC,Aura Pro Classic,2024-02-11,Control,ReviewSite,W,0,88293,0.23,5,Low,High,Med,1200,480,,
T0001514,C00412,GO_ACTIVE,Aura Go Active,2024-02-12,Control,Direct,EU,0,64325,0.09,4,Med,Med,High,280,193.2,4.72,"Great everyday set—comfortable, convenient, and stylish."
T0001514,C00412,GO_LITE,Aura Go Lite,2024-02-12,Control,Direct,EU,0,64325,0.09,4,Med,Med,High,220,149.6,3.71,Battery and comfort are fantastic; a perfect starter.
T0001396,C00386,GO_ACTIVE,Aura Go Active,2024-02-12,Influencer,Search,MW,0,62937,0.07,4,Med,Med,High,280,193.2,4.3,Battery and comfort are fantastic; a perfect starter.
T0001575,C00428,GO_LITE,Aura Go Lite,2024-02-12,Influencer,Social,MW,0,61466,0.06,4,Med,Med,Med,220,149.6,,
T0002923,C00797,GO_MAX,Aura Go Max,2024-02-13,Influencer,Email,SE,0,60069,0.07,4,Med,Med,High,320,211.2,3.46,Battery and comfort are fantastic; a perfect starter.
T0001436,C00395,GO_MAX,Aura Go Max,2024-02-13,Influencer,Search,SW,0,49916,0.18,3,High,Low,Med,320,211.2,,
T0002200,C00591,PRO_X,Aura Pro X,2024-02-13,Professional,Social,W,0,94597,0.22,5,Low,High,Med,1400,560,,
T0003678,C01007,GO_PLUS,Aura Go Plus,2024-02-13,Influencer,Email,EU,0,52387,0.16,3,High,Med,Med,260,174.2,,
T0002560,C00707,PRO_CLASSIC,Aura Pro Classic,2024-02-13,Control,Search,SE,0,46041,0.19,3,High,Med,Med,1200,480,3.87,Expensive but worth it; the sound quality is on another level.
T0002890,C00790,GO_AIR,Aura Go Air,2024-02-13,Influencer,Direct,SE,0,60884,0.08,4,Med,Med,High,180,126,,
T0004055,C01100,GO_PLUS,Aura Go Plus,2024-02-14,Control,ReviewSite,NE,0,49545,0.18,3,High,Med,High,260,174.2,,
T0004743,C01290,PRO_X,Aura Pro X,2024-02-14,Professional,ReviewSite,EU,0,82194,0.21,4,Low,High,Med,1400,560,4.58,Impressive instrument separation and neutral tuning—reference-level clarity.
T0004513,C01221,GO_ACTIVE,Aura Go Active,2024-02-14,Influencer,Direct,EU,0,66303,0.08,4,Med,Med,Med,280,193.2,4.2,Loved the portability and simple controls; good value.
T0001769,C00479,GO_AIR,Aura Go Air,2024-02-14,Influencer,Direct,EU,0,69458,0.09,4,Med,Med,High,180,126,,
T0004743,C01290,GO_PLUS,Aura Go Plus,2024-02-14,Professional,ReviewSite,EU,0,82194,0.21,4,Low,High,Med,260,174.2,,
T0004380,C01184,GO_LITE,Aura Go Lite,2024-02-14,Professional,Social,MW,0,73349,0.08,4,Med,Med,High,220,149.6,4.34,Battery and comfort are fantastic; a perfect starter.
T0004529,C01224,GO_AIR,Aura Go Air,2024-02-15,Influencer,ReviewSite,MW,0,64509,0.08,4,Med,Med,Med,180,126,4.05,Loved the portability and simple controls; good value.
T0002808,C00768,GO_ACTIVE,Aura Go Active,2024-02-15,Control,Search,W,0,67094,0.09,4,Med,Med,High,280,193.2,4.16,"Great everyday set—comfortable, convenient, and stylish."
T0001424,C00391,PRO_X,Aura Pro X,2024-02-15,Professional,Search,NE,1,65445,0.09,4,Med,Med,High,1400,560,,
T0004973,C01354,GO_PLUS,Aura Go Plus,2024-02-15,Professional,Social,EU,0,52293,0.18,3,High,Med,High,260,174.2,,
T0004529,C01224,GO_MAX,Aura Go Max,2024-02-15,Influencer,ReviewSite,MW,0,64509,0.08,4,Med,Med,Med,320,211.2,,
T0000812,C00230,GO_MAX,Aura Go Max,2024-02-16,Professional,Social,SW,0,50739,0.18,3,High,Med,Med,320,211.2,,
T0002390,C00649,GO_ACTIVE,Aura Go Active,2024-02-16,Influencer,Social,MW,0,48859,0.18,3,High,Med,Med,280,193.2,,
T0000959,C00266,GO_AIR,Aura Go Air,2024-02-16,Influencer,Social,SE,0,39534,0.19,3,High,Med,Med,180,126,3.63,Very comfy with great battery life; sound is fine for commuting.
T0001806,C00490,GO_MAX,Aura Go Max,2024-02-16,Control,Search,W,0,64308,0.09,4,Med,Med,High,320,211.2,,
T0003733,C01023,GO_PLUS,Aura Go Plus,2024-02-16,Professional,ReviewSite,SE,0,65411,0.08,3,Med,Med,High,260,174.2,,
T0000959,C00266,GO_PLUS,Aura Go Plus,2024-02-16,Influencer,Social,SE,0,39534,0.19,3,High,Med,Med,260,174.2,,
T0005331,C01448,GO_AIR,Aura Go Air,2024-02-16,Influencer,Email,MW,0,67903,0.09,4,Med,Med,High,180,126,4.1,Battery and comfort are fantastic; a perfect starter.
T0002713,C00746,GO_LITE,Aura Go Lite,2024-02-17,Influencer,Direct,MW,0,62447,0.08,4,Med,Med,High,220,149.6,4.08,Battery and comfort are fantastic; a perfect starter.
T0002713,C00746,GO_LITE,Aura Go Lite,2024-02-17,Influencer,Direct,MW,0,62447,0.08,4,Med,Med,High,220,149.6,,
T0002165,C00580,GO_PLUS,Aura Go Plus,2024-02-17,Professional,Email,W,0,50467,0.19,3,High,Med,Med,260,174.2,,
T0002224,C00597,GO_PLUS,Aura Go Plus,2024-02-17,Influencer,Social,SW,0,50121,0.17,3,High,Med,Med,260,174.2,,
T0004506,C01219,GO_ACTIVE,Aura Go Active,2024-02-17,Professional,ReviewSite,W,0,50927,0.17,3,High,Med,Med,280,193.2,,
T0000051,C00017,GO_ACTIVE,Aura Go Active,2024-02-17,Professional,Email,SW,0,49811,0.18,3,High,Med,Med,280,193.2,,
T0003569,C00979,GO_LITE,Aura Go Lite,2024-02-18,Influencer,Affiliate,NE,0,47907,0.18,3,High,Med,Med,220,149.6,,
T0002980,C00810,GO_ACTIVE,Aura Go Active,2024-02-18,Professional,Direct,SE,0,93602,0.23,5,Low,High,Med,280,193.2,,
T0000201,C00056,GO_PLUS,Aura Go Plus,2024-02-18,Influencer,Email,SE,0,65221,0.09,4,Med,High,High,260,174.2,3.52,Loved the portability and simple controls; good value.
T0005506,C01490,GO_ACTIVE,Aura Go Active,2024-02-18,Influencer,Search,EU,0,49942,0.18,3,High,Med,Med,280,193.2,,
T0005506,C01490,GO_AIR,Aura Go Air,2024-02-18,Influencer,Search,EU,0,49942,0.18,3,High,Med,Med,180,126,,
T0004910,C01341,GO_PLUS,Aura Go Plus,2024-02-18,Influencer,Email,MW,0,46164,0.18,3,High,Med,Med,260,174.2,,
T0001598,C00436,GO_ACTIVE,Aura Go Active,2024-02-18,Influencer,Affiliate,W,0,47882,0.18,3,High,Med,Med,280,193.2,,
T0005180,C01409,GO_ACTIVE,Aura Go Active,2024-02-18,Influencer,Direct,SE,0,45840,0.18,3,High,Med,Med,280,193.2,,
T0002269,C00611,PRO_CLASSIC,Aura Pro Classic,2024-02-19,Control,Affiliate,NE,0,85872,0.22,4,Low,High,Med,1200,480,4.98,Soundstage is airy and natural; micro-detail retrieval is exceptional.
T0000708,C00200,GO_AIR,Aura Go Air,2024-02-19,Influencer,Search,SW,0,49761,0.18,3,High,Med,Med,180,126,,
T0003110,C00843,PRO_CLASSIC,Aura Pro Classic,2024-02-19,Control,ReviewSite,NE,0,83469,0.20,5,Low,High,Med,1200,480,,
T0003110,C00843,PRO_X,Aura Pro X,2024-02-19,Control,ReviewSite,NE,0,83469,0.20,5,Low,High,Med,1400,560,4.75,Soundstage is airy and natural; micro-detail retrieval is exceptional.
T0003695,C01012,GO_PLUS,Aura Go Plus,2024-02-20,Professional,Direct,EU,0,64359,0.08,4,Med,Med,High,260,174.2,,
T0003786,C01030,GO_MAX,Aura Go Max,2024-02-20,Influencer,ReviewSite,EU,0,69999,0.09,4,Med,Med,High,320,211.2,4.37,Battery and comfort are fantastic; a perfect starter.
T0003882,C01057,GO_AIR,Aura Go Air,2024-02-20,Professional,Direct,MW,0,51271,0.16,3,High,Med,Med,180,126,,
T0000633,C00183,PRO_STUDIO,Aura Pro Studio,2024-02-20,Influencer,Direct,SW,0,65003,0.08,4,Med,Med,High,1500,600,,
T0000633,C00183,GO_PLUS,Aura Go Plus,2024-02-20,Influencer,Direct,SW,0,65003,0.08,4,Med,Med,High,260,174.2,,
T0004410,C01192,GO_AIR,Aura Go Air,2024-02-20,Professional,Social,SW,0,46858,0.19,3,High,Med,Med,180,126,4.11,Very comfy with great battery life; sound is fine for commuting.
T0002505,C00687,GO_PLUS,Aura Go Plus,2024-02-20,Control,Search,EU,0,44619,0.18,3,High,Med,Med,260,174.2,,
T0004034,C01092,GO_AIR,Aura Go Air,2024-02-21,Professional,Direct,W,0,50124,0.19,3,High,Med,Med,180,126,,
T0004034,C01092,GO_MAX,Aura Go Max,2024-02-21,Professional,Direct,W,0,50124,0.19,3,High,Med,Med,320,211.2,,
T0002702,C00743,GO_LITE,Aura Go Lite,2024-02-21,Professional,Email,SW,0,46177,0.19,3,High,Med,Med,220,149.6,3.9,Easy pairing and decent ANC; wish the sound had a bit more punch.
T0005472,C01480,GO_ACTIVE,Aura Go Active,2024-02-21,Influencer,Direct,EU,0,47624,0.18,3,High,Med,Med,280,193.2,3.87,Solid value for money; looks sleek and gets the job done.
T0005472,C01480,GO_AIR,Aura Go Air,2024-02-21,Influencer,Direct,EU,0,47624,0.18,3,High,Med,Med,180,126,3.75,Solid value for money; looks sleek and gets the job done.
T0003481,C00951,GO_LITE,Aura Go Lite,2024-02-21,Influencer,Email,SE,0,50149,0.17,3,High,Med,High,220,149.6,3.81,Easy pairing and decent ANC; wish the sound had a bit more punch.
T0005472,C01480,GO_PLUS,Aura Go Plus,2024-02-21,Influencer,Direct,EU,0,47624,0.18,3,High,Med,Med,260,174.2,,
T0003686,C01009,PRO_STUDIO,Aura Pro Studio,2024-02-21,Professional,ReviewSite,W,0,84680,0.24,5,Low,High,Med,1500,600,4.75,Impressive instrument separation and neutral tuning—reference-level clarity.
T0004374,C01183,GO_PLUS,Aura Go Plus,2024-02-22,Influencer,Search,NE,0,48915,0.19,3,High,Med,Med,260,174.2,4.45,Easy pairing and decent ANC; wish the sound had a bit more punch.
T0000709,C00200,GO_MAX,Aura Go Max,2024-02-22,Influencer,Social,SW,0,49761,0.18,3,High,Med,Med,320,211.2,3.72,Solid value for money; looks sleek and gets the job done.
T0003741,C01024,GO_PLUS,Aura Go Plus,2024-02-22,Professional,Direct,SE,0,60584,0.09,4,Med,Med,High,260,174.2,,
T0004374,C01183,GO_PLUS,Aura Go Plus,2024-02-22,Influencer,Search,NE,0,48915,0.19,3,High,Med,Med,260,174.2,4.16,Easy pairing and decent ANC; wish the sound had a bit more punch.
T0005393,C01463,PRO_X,Aura Pro X,2024-02-23,Control,Affiliate,SE,0,83394,0.20,4,Low,High,Med,1400,560,4.12,Impressive instrument separation and neutral tuning—reference-level clarity.
T0002824,C00772,GO_AIR,Aura Go Air,2024-02-23,Influencer,ReviewSite,MW,0,60692,0.07,4,Med,High,High,180,126,4.29,"Great everyday set—comfortable, convenient, and stylish."
T0003431,C00935,GO_MAX,Aura Go Max,2024-02-23,Influencer,ReviewSite,EU,1,86994,0.22,5,Low,High,Med,320,211.2,2.75,Bass sounds boomy with recessed mids; lacks clarity and nuance.
T0001988,C00532,GO_LITE,Aura Go Lite,2024-02-23,Influencer,Search,SW,0,71143,0.09,4,Med,High,High,220,149.6,,
T0004694,C01272,GO_LITE,Aura Go Lite,2024-02-23,Professional,Search,SE,0,62418,0.09,4,Med,Med,High,220,149.6,4.36,"Great everyday set—comfortable, convenient, and stylish."
T0005393,C01463,PRO_CLASSIC,Aura Pro Classic,2024-02-23,Control,Affiliate,SE,0,83394,0.20,4,Low,High,Med,1200,480,,
T0004694,C01272,GO_AIR,Aura Go Air,2024-02-23,Professional,Search,SE,0,62418,0.09,4,Med,Med,High,180,126,,
T0001882,C00509,GO_MAX,Aura Go Max,2024-02-24,Professional,Email,NE,0,64350,0.07,4,Med,High,Med,320,211.2,,
T0000791,C00225,GO_PLUS,Aura Go Plus,2024-02-24,Professional,Email,SW,0,48402,0.19,3,High,Med,Med,260,174.2,,
T0000791,C00225,GO_PLUS,Aura Go Plus,2024-02-24,Professional,Email,SW,0,48402,0.19,3,High,Med,Med,260,174.2,,
T0000791,C00225,GO_MAX,Aura Go Max,2024-02-24,Professional,Email,SW,0,48402,0.19,3,High,Med,Med,320,211.2,4.13,Easy pairing and decent ANC; wish the sound had a bit more punch.
T0004725,C01279,PRO_CLASSIC,Aura Pro Classic,2024-02-24,Professional,Search,MW,0,81860,0.23,5,Low,High,Med,1200,480,4.09,"Build quality is superb, comfort is solid for long sessions, imaging is precise."
T0004198,C01138,GO_LITE,Aura Go Lite,2024-02-24,Professional,Social,W,1,51902,0.19,3,High,Med,Med,220,149.6,3.83,Easy pairing and decent ANC; wish the sound had a bit more punch.
T0004725,C01279,GO_MAX,Aura Go Max,2024-02-24,Professional,Search,MW,0,81860,0.23,5,Low,High,Med,320,211.2,2.95,"Noise cancellation is fine, but timbre and resolution fall short."
T0001658,C00450,GO_AIR,Aura Go Air,2024-02-25,Influencer,Affiliate,MW,0,84058,0.23,5,Low,High,Med,180,126,,
T0000362,C00105,GO_MAX,Aura Go Max,2024-02-26,Professional,Email,NE,0,67658,0.09,4,Med,Med,High,320,211.2,4.49,Battery and comfort are fantastic; a perfect starter.
T0001412,C00390,GO_PLUS,Aura Go Plus,2024-02-26,Influencer,Social,EU,0,67307,0.08,4,Med,Med,High,260,174.2,,
T0004823,C01311,PRO_STUDIO,Aura Pro Studio,2024-02-26,Control,ReviewSite,SE,0,90284,0.22,4,Low,High,Med,1500,600,4.83,Impressive instrument separation and neutral tuning—reference-level clarity.
T0002565,C00708,PRO_CLASSIC,Aura Pro Classic,2024-02-27,Influencer,Email,EU,0,68195,0.07,4,Med,Med,High,1200,480,4.69,Sound is spacious with natural timbre; an endgame leap for me.
T0002565,C00708,GO_MAX,Aura Go Max,2024-02-27,Influencer,Email,EU,0,68195,0.07,4,Med,Med,High,320,211.2,,
T0004702,C01272,PRO_X,Aura Pro X,2024-02-29,Influencer,ReviewSite,SE,0,62418,0.09,4,Med,Med,High,1400,560,,
T0004432,C01197,GO_MAX,Aura Go Max,2024-02-29,Influencer,Direct,SW,0,66420,0.08,4,Med,Med,High,320,211.2,,
T0004432,C01197,GO_LITE,Aura Go Lite,2024-02-29,Influencer,Direct,SW,0,66420,0.08,4,Med,Med,High,220,149.6,,
T0004432,C01197,GO_MAX,Aura Go Max,2024-02-29,Influencer,Direct,SW,0,66420,0.08,4,Med,Med,High,320,211.2,4.57,"Great everyday set—comfortable, convenient, and stylish."
T0001881,C00509,GO_PLUS,Aura Go Plus,2024-02-29,Influencer,Email,NE,0,64350,0.07,4,Med,High,Med,260,174.2,,
T0002804,C00767,GO_MAX,Aura Go Max,2024-02-29,Professional,Email,SW,0,43500,0.17,3,High,Med,Med,320,211.2,,
T0004870,C01325,PRO_CLASSIC,Aura Pro Classic,2024-02-29,Professional,Search,SE,0,65826,0.08,4,Med,Med,High,1200,480,,
T0004870,C01325,PRO_STUDIO,Aura Pro Studio,2024-02-29,Professional,Search,SE,0,65826,0.08,4,Med,Med,High,1500,600,4.46,Stepping up from Go Plus to Pro Studio blew me away—stunning detail.
T0003506,C00957,GO_AIR,Aura Go Air,2024-03-01,Influencer,Email,MW,0,49607,0.19,3,High,Med,Med,180,126,,
T0005265,C01429,GO_PLUS,Aura Go Plus,2024-03-01,Influencer,Search,W,0,52144,0.19,3,High,Med,Med,260,174.2,,
T0004825,C01312,GO_PLUS,Aura Go Plus,2024-03-01,Influencer,ReviewSite,SW,0,60889,0.08,4,Med,Med,High,260,174.2,,
T0005285,C01437,GO_PLUS,Aura Go Plus,2024-03-02,Control,Direct,W,0,48259,0.18,3,High,Med,Med,260,174.2,4.7,Very comfy with great battery life; sound is fine for commuting.
T0005285,C01437,GO_PLUS,Aura Go Plus,2024-03-02,Control,Direct,W,0,48259,0.18,3,High,Med,Med,260,174.2,,
T0001292,C00356,GO_LITE,Aura Go Lite,2024-03-02,Control,Search,SE,0,47711,0.19,3,High,Med,Med,220,149.6,,
T0001292,C00356,GO_MAX,Aura Go Max,2024-03-02,Control,Search,SE,0,47711,0.19,3,High,Med,Med,320,211.2,,
T0002338,C00633,GO_PLUS,Aura Go Plus,2024-03-02,Professional,Email,SW,0,51467,0.18,3,High,Low,Med,260,174.2,,
T0001308,C00361,GO_LITE,Aura Go Lite,2024-03-03,Influencer,Email,W,0,48279,0.19,3,High,Med,Med,220,149.6,,
T0003069,C00832,GO_MAX,Aura Go Max,2024-03-03,Influencer,Social,NE,0,46486,0.19,3,High,Med,Med,320,211.2,,
T0003069,C00832,GO_LITE,Aura Go Lite,2024-03-03,Influencer,Social,NE,0,46486,0.19,3,High,Med,Med,220,149.6,,
T0002083,C00556,GO_PLUS,Aura Go Plus,2024-03-03,Influencer,Social,SW,0,55137,0.19,3,High,Med,Med,260,174.2,,
T0002637,C00726,GO_LITE,Aura Go Lite,2024-03-03,Influencer,Email,MW,0,59234,0.08,4,Med,High,Med,220,149.6,,
T0002083,C00556,GO_MAX,Aura Go Max,2024-03-03,Influencer,Social,SW,0,55137,0.19,3,High,Med,Med,320,211.2,,
T0001680,C00458,GO_PLUS,Aura Go Plus,2024-03-04,Influencer,Search,MW,0,51605,0.18,3,High,Med,Med,260,174.2,,
T0000394,C00116,GO_MAX,Aura Go Max,2024-03-04,Influencer,Search,SW,0,67505,0.09,4,Med,Med,High,320,211.2,4.25,"Great everyday set—comfortable, convenient, and stylish."
T0004297,C01161,PRO_X,Aura Pro X,2024-03-04,Influencer,Email,MW,0,65326,0.07,4,Med,Med,High,1400,560,5,Sound is spacious with natural timbre; an endgame leap for me.
T0004297,C01161,PRO_X,Aura Pro X,2024-03-04,Influencer,Email,MW,0,65326,0.07,4,Med,Med,High,1400,560,4.88,Sound is spacious with natural timbre; an endgame leap for me.
T0003379,C00921,GO_LITE,Aura Go Lite,2024-03-05,Influencer,Social,NE,0,67201,0.10,4,Med,Med,Med,220,149.6,,
T0004392,C01185,PRO_STUDIO,Aura Pro Studio,2024-03-05,Influencer,Affiliate,SE,0,87253,0.22,5,Low,High,Med,1500,600,,
T0003591,C00985,GO_ACTIVE,Aura Go Active,2024-03-05,Control,Direct,MW,0,48050,0.18,3,High,Med,High,280,193.2,,
T0003591,C00985,GO_AIR,Aura Go Air,2024-03-05,Control,Direct,MW,0,48050,0.18,3,High,Med,High,180,126,,
T0005322,C01445,PRO_CLASSIC,Aura Pro Classic,2024-03-05,Professional,Search,W,1,68128,0.09,4,Med,Med,Med,1200,480,4.93,Finally understand what ‘resolution’ means—phenomenal upgrade.
T0003379,C00921,GO_MAX,Aura Go Max,2024-03-05,Influencer,Social,NE,0,67201,0.10,4,Med,Med,Med,320,211.2,3.81,Battery and comfort are fantastic; a perfect starter.
T0001004,C00274,GO_AIR,Aura Go Air,2024-03-05,Influencer,Search,EU,0,62972,0.09,3,Med,Med,High,180,126,3.48,Loved the portability and simple controls; good value.
T0004120,C01119,GO_LITE,Aura Go Lite,2024-03-05,Influencer,Social,W,0,53223,0.17,3,High,Med,Med,220,149.6,3.94,Solid value for money; looks sleek and gets the job done.
T0005000,C01361,GO_PLUS,Aura Go Plus,2024-03-05,Influencer,Search,EU,0,63744,0.08,3,Med,Med,High,260,174.2,4.47,"Great everyday set—comfortable, convenient, and stylish."
T0001992,C00533,GO_MAX,Aura Go Max,2024-03-05,Professional,Search,MW,0,63203,0.08,4,Med,Med,Med,320,211.2,,
T0000625,C00179,GO_AIR,Aura Go Air,2024-03-06,Influencer,Search,NE,1,66209,0.11,3,Med,Med,High,180,126,4.05,Loved the portability and simple controls; good value.
T0003021,C00817,GO_AIR,Aura Go Air,2024-03-06,Professional,Search,SE,0,54007,0.19,3,High,Med,Med,180,126,4.17,Easy pairing and decent ANC; wish the sound had a bit more punch.
T0001465,C00402,GO_PLUS,Aura Go Plus,2024-03-06,Influencer,Direct,NE,0,56654,0.08,3,Med,Med,High,260,174.2,,
T0004224,C01145,GO_ACTIVE,Aura Go Active,2024-03-06,Control,Email,NE,0,40874,0.16,3,High,Med,Med,280,193.2,,
T0000921,C00256,GO_LITE,Aura Go Lite,2024-03-07,Professional,Search,W,0,48906,0.18,3,High,Med,Med,220,149.6,,
T0004338,C01174,PRO_CLASSIC,Aura Pro Classic,2024-03-07,Influencer,Direct,SE,0,49798,0.19,3,High,Med,Med,1200,480,,
T0004787,C01302,GO_LITE,Aura Go Lite,2024-03-07,Influencer,Affiliate,EU,0,70839,0.08,4,Med,Med,Med,220,149.6,,
T0000921,C00256,GO_ACTIVE,Aura Go Active,2024-03-07,Professional,Search,W,0,48906,0.18,3,High,Med,Med,280,193.2,,
T0001922,C00516,PRO_CLASSIC,Aura Pro Classic,2024-03-08,Control,Social,MW,0,94851,0.23,4,Low,High,Med,1200,480,,
T0003998,C01085,GO_ACTIVE,Aura Go Active,2024-03-08,Influencer,Direct,SW,0,66147,0.08,4,Med,High,High,280,193.2,,
T0003808,C01040,GO_ACTIVE,Aura Go Active,2024-03-08,Professional,Affiliate,W,0,49523,0.19,3,High,Med,Med,280,193.2,4.16,Solid value for money; looks sleek and gets the job done.
T0004685,C01269,GO_LITE,Aura Go Lite,2024-03-09,Influencer,ReviewSite,MW,0,47680,0.17,3,High,Med,Med,220,149.6,,
T0004514,C01221,GO_MAX,Aura Go Max,2024-03-09,Influencer,Email,EU,0,66303,0.08,4,Med,Med,Med,320,211.2,4.29,Battery and comfort are fantastic; a perfect starter.
T0001139,C00313,PRO_CLASSIC,Aura Pro Classic,2024-03-10,Influencer,Direct,SE,0,88001,0.23,5,Low,High,Med,1200,480,4.32,Soundstage is airy and natural; micro-detail retrieval is exceptional.
T0005457,C01477,GO_AIR,Aura Go Air,2024-03-10,Professional,Social,W,0,69877,0.09,4,Med,Med,High,180,126,4.03,"Great everyday set—comfortable, convenient, and stylish."
T0001811,C00491,GO_PLUS,Aura Go Plus,2024-03-10,Influencer,Search,W,0,50489,0.19,3,High,Med,Med,260,174.2,,
T0001288,C00355,PRO_X,Aura Pro X,2024-03-10,Professional,ReviewSite,EU,0,82296,0.23,5,Low,High,Med,1400,560,4.74,Impressive instrument separation and neutral tuning—reference-level clarity.
T0002014,C00538,GO_AIR,Aura Go Air,2024-03-10,Professional,ReviewSite,NE,0,79710,0.23,5,Low,High,Med,180,126,,
T0003108,C00842,GO_PLUS,Aura Go Plus,2024-03-10,Professional,Email,NE,0,43033,0.19,3,High,Med,Med,260,174.2,,
T0001139,C00313,PRO_CLASSIC,Aura Pro Classic,2024-03-10,Influencer,Direct,SE,0,88001,0.23,5,Low,High,Med,1200,480,4.77,"Build quality is superb, comfort is solid for long sessions, imaging is precise."
T0001288,C00355,PRO_STUDIO,Aura Pro Studio,2024-03-10,Professional,ReviewSite,EU,0,82296,0.23,5,Low,High,Med,1500,600,4.65,Soundstage is airy and natural; micro-detail retrieval is exceptional.
T0003108,C00842,GO_AIR,Aura Go Air,2024-03-10,Professional,Email,NE,0,43033,0.19,3,High,Med,Med,180,126,3.84,Solid value for money; looks sleek and gets the job done.
T0003108,C00842,GO_LITE,Aura Go Lite,2024-03-10,Professional,Email,NE,0,43033,0.19,3,High,Med,Med,220,149.6,4.36,Very comfy with great battery life; sound is fine for commuting.
